original,simplified,generated,sari,bleu,bert_f1,bert_pre,bert_rec
これらの絵は父が私に残したものだ。,これらの絵は父が私に残したものだ。,これらの絵は父が私に残したものだ。,nan,nan,nan,nan,nan
あなたは本当に泳げるのですか。,あなたは本当に泳ぐことができるのですか。,あなたは本当に泳ぐことができるのですか。,100.0,0.8824969025845955,1.000000238418579,1.000000238418579,1.000000238418579
今日の新聞はもう読み終わりましたか。,今日の新聞はもう読み終わりましたか。,今日の新聞はもう読み終わりましたか。,nan,nan,nan,nan,nan
それは空で輝いていました。,それは空で輝いていました。,それは空で輝いていました。,nan,nan,nan,nan,nan
彼は非常に熱心に働いたので成功した。,彼は非常に頑張って働いたので成功した。,彼は非常に頑張って働いたので成功した。,100.0,0.8948393168143697,1.0000001192092896,1.0000001192092896,1.0000001192092896
私たちは旅行の途中でしばらく東京に滞在した。,私たちは旅行の途中でしばらく東京に滞在した。,私たちは旅行の途中でしばらく東京に滞在した。,nan,nan,nan,nan,nan
彼らはロンドン行きを中止した。,彼らはロンドンに行くことを次の機会にした。,彼らはロンドンに行くことをやめた。,91.66666666666666,0.5364707540033955,0.8774182200431824,0.9003903269767761,0.8555890917778015
その事を書面にして下さい。,その事を記録してください。,その事を手紙にしてください。,91.66666666666666,0.6207106843779346,0.9108808636665344,0.9108808040618896,0.9108808040618896
この箱は本で一杯です。,この箱は本でいっぱいです。,この箱は本でいっぱいです。,100.0,0.846481724890614,1.0,1.0,1.0
スミスさんとか言う方が見えています。,スミスさんが来ています。,スミスさんとか言う方が見えています。,83.33333333333334,0.46892438882117243,0.8632908463478088,0.8311235904693604,0.8980482220649719
彼女なら成功してもおかしくない。,彼女なら成功してもおかしくない。,彼女なら成功してもおかしくない。,nan,nan,nan,nan,nan
人を呼び出していただけませんか。,人を呼んでもらえませんか。,人を呼んでいただけませんか。,91.66666666666666,0.6526220818377341,0.8899523615837097,0.9002722501754761,0.8798663020133972
天気がよければ明日出かける。,天気がよければ明日出かける。,天気がよければ明日出かける。,nan,nan,nan,nan,nan
その計画を実行することは困難であった。,その計画を実行することは難しいことであった。,その計画を実行することは難しかった。,91.66666666666666,0.5475233496732835,0.9357402324676514,0.9441263675689697,0.9275018572807312
私の夢は消防士になる事だ。,私の夢は消防士になる事だ。,私の夢は消防士になる事だ。,nan,nan,nan,nan,nan
彼が怪しいと思う。,彼がそうであると思う。,彼がおかしいと思う。,91.66666666666666,0.3827521065936582,0.883385419845581,0.8804089426994324,0.886381983757019
ばかげたことを言うな。,馬鹿なことを言うな。,馬鹿なことを言うな。,100.0,0.8337529180751805,0.9999999403953552,0.9999999403953552,0.9999999403953552
もうすこし注意すべきだったのに。,もう少し注意するべきだったのに。,もう少し注意するべきだったのに。,100.0,0.8574039191604413,1.0000001192092896,1.0000001192092896,1.0000001192092896
探してください。,探してください。,探してください。,nan,nan,nan,nan,nan
３日たってから返事が来た。,３日たってから返事が来た。,３日たってから返事が来た。,nan,nan,nan,nan,nan
ぼくのことばをまだ疑っているんですか。,私の言葉をまだ信じることができませんか。,私の言葉をまだ本当だと思っていないんですか。,91.66666666666666,0.42461633178803443,0.8567622900009155,0.8519419431686401,0.8616375923156738
１０歳の少年としては彼は利口だ。,１０歳の少年としては彼は賢い。,１０歳の少年としては彼は頭がよい。,91.66666666666666,0.6470107100770991,0.9411118626594543,0.9281840920448303,0.9544048309326172
このベンチを前に出して。,この座るところを前に出して。,この座るためのものを前に出して。,91.66666666666666,0.6162607099729586,0.907529354095459,0.9076538681983948,0.9074048399925232
歌がうまければいいのになあ。,歌がうまければいいのになあ。,歌がうまければいいのになあ。,nan,nan,nan,nan,nan
このような習慣は廃止すべきだ。,このような決まった行動はやらないべきだ。,このような習慣はやめるべきだ。,91.66666666666666,0.40318820478056744,0.8842662572860718,0.8916054368019104,0.8770468235015869
私たちは平和に暮らしています。,私たちは平和に生きています。,私たちは平和に生活しています。,91.66666666666666,0.6774546186626388,0.962470531463623,0.962470531463623,0.962470531463623
メアリーはとても社交的な人です。,メアリーはとても人間関係が広い人です。,メアリーはとても友達的な人です。,91.66666666666666,0.4591707160059819,0.8980528116226196,0.9163130521774292,0.880506157875061
私は彼が泳ぎわたるのを見ました。,私は彼が泳いで渡るのを見ました。,私は彼が泳ぐのを見ました。,91.66666666666666,0.6129880131515633,0.9685343503952026,0.980576753616333,0.9567840695381165
ローマは１日でできたのではなかった。,ローマは１日の間にできたのではなかった。,ローマは１日でできたのではなかった。,83.33333333333334,0.6349991933341887,0.9598568677902222,0.975130021572113,0.9450547099113464
この家は家賃がいらない。,この家は借りるためのお金が必要ない。,この家は家を借りるための金が必要ない。,91.66666666666666,0.6055817550955916,0.9596148729324341,0.9558539390563965,0.963405430316925
彼はアメリカ人ではなくてイギリス人です。,彼はアメリカ人ではなくてイギリス人です。,彼はアメリカ人ではなくてイギリス人です。,nan,nan,nan,nan,nan
駅までおともしましょう。,駅までご一緒しましょう。,駅まで行きましょう。,91.66666666666666,0.3032653298563167,0.8526787757873535,0.8723503947257996,0.8338747620582581
彼女は一生懸命働いている。,彼女は頑張って働いている。,彼女は頑張って働いている。,100.0,0.846481724890614,1.000000238418579,1.000000238418579,1.000000238418579
私たちは出かけたが二度と戻らなかった。,私たちは出かけたが２度と戻らなかった。,私たちは出かけたが２度と戻らなかった。,100.0,0.8890097654027757,0.9999998211860657,0.9999998211860657,0.9999998211860657
彼は理由を簡単に説明した。,彼は理由を簡単に説明した。,彼は理由を簡単に説明した。,nan,nan,nan,nan,nan
寒い朝に車を始動させることは難しい。,寒い朝に車を動かすことは難しい。,寒い朝に車を始動させることは難しい。,83.33333333333334,0.6475445426291286,0.9500927329063416,0.9505778551101685,0.9496080875396729
私は彼に引かれる。,私は彼に引かれる。,私は彼に引かれる。,nan,nan,nan,nan,nan
彼は親切にも私を家まで送ってくれた。,彼は親切にも私を家まで送ってくれた。,彼は親切にも私を家まで送ってくれた。,nan,nan,nan,nan,nan
今日の新聞に何か特別なニュースがありますか。,今日の新聞に何か特別なニュースがありますか。,今日の新聞に何か特別なニュースがありますか。,nan,nan,nan,nan,nan
朝起きた時むかむかします。,朝起きた時気分が悪い。,朝起きた時、とても疲れます。,91.66666666666666,0.4485608472663124,0.8101783394813538,0.8070212006568909,0.813360333442688
電気を消しなさい。,電気を消しなさい。,電気を消しなさい。,nan,nan,nan,nan,nan
彼は東京で１０年間商売をしていた。,彼は東京で１０年間物を買ったり売ったりしていた。,彼は東京で１０年間物を売っていた。,91.66666666666666,0.5908293969981737,0.9356735348701477,0.9748488664627075,0.8995251655578613
その葉は秋に赤くなる。,その葉は秋に赤くなる。,その葉は秋に赤くなる。,nan,nan,nan,nan,nan
彼はそれについて述べた。,彼はそれについて述べた。,彼はそれについて述べた。,nan,nan,nan,nan,nan
彼らは部屋が空っぽだとわかった。,彼らは部屋が空だとわかった。,彼らは部屋が空だとわかった。,100.0,0.8751733190429475,1.0,1.0,1.0
夜は家で家族といっしょに食事します。,夜は家で家族と一緒に食事します。,夜は家で家族と一緒に食事します。,100.0,0.8824969025845955,1.000000238418579,1.000000238418579,1.000000238418579
彼は帽子を脱いだ。,彼は帽子を脱いだ。,彼は帽子を脱いだ。,nan,nan,nan,nan,nan
彼女と結婚した理由を話してください。,彼女と結婚した理由を話してください。,彼女と結婚した理由を話してください。,nan,nan,nan,nan,nan
私は、成功するために、一生懸命働いた。,私は、成功するために、頑張って働いた。,私は、成功するために、頑張って働いた。,100.0,0.8890097654027757,1.0000001192092896,1.0000001192092896,1.0000001192092896
私が彼から借りたのはこの本でした。,私が彼から借りたのはこの本でした。,私が彼から借りたのはこの本でした。,nan,nan,nan,nan,nan
彼は世にもまれな大政治家である。,彼は世界でまたとない大政治家である。,彼は世にも珍しい大政治家である。,91.66666666666666,0.466907596720663,0.9014092087745667,0.9183568954467773,0.8850757479667664
彼らは就職に成功した。,彼らは仕事につくことに成功した。,彼らは会社に入ることに成功した。,91.66666666666666,0.6058398690011476,0.9036709070205688,0.9036709070205688,0.9036709070205688
あなたが英語を話すことは難しいでしょう。,あなたが英語を話すことは難しいでしょう。,あなたが英語を話すことは難しいでしょう。,nan,nan,nan,nan,nan
彼女へのお土産には何が一番いいと思う？,彼女にあげる地方で名の高いものには何が一番いいと思う？,彼女への地方の料理には何が一番いいと思う？,91.66666666666666,0.4899604556441853,0.8879831433296204,0.9139124751091003,0.8634845614433289
彼は母親の到着を喜んだ。,彼は母が着くことを喜んだ。,彼は母が着いたことを喜んだ。,91.66666666666666,0.6774546186626388,0.987033486366272,0.987033486366272,0.987033486366272
私はタバコをやめたいとおもっている。,私は煙草をやめたいと思っている。,私は煙草をやめたいと思っている。,100.0,0.8751733190429475,1.000000238418579,1.000000238418579,1.000000238418579
その少年は親切だ。,その少年は親切だ。,その少年は親切だ。,nan,nan,nan,nan,nan
彼は彼女に一目惚れした。,彼は彼女に１度みて好きになった。,彼は彼女を見て好きになった。,91.66666666666666,0.5546529301138192,0.8866275548934937,0.910757303237915,0.8637433052062988
彼はメアリーにカードを送った。,彼はメアリーにカードを送った。,彼はメアリーにカードを送った。,nan,nan,nan,nan,nan
そうかもしれないけど、たぶん違う。,そうかもだけど、おそらく違う。,そうかもしれないけど、おそらく違う。,91.66666666666666,0.6207106843779346,0.9328334927558899,0.9188764095306396,0.9472211599349976
去年の秋、私たちはニューヨークに引っ越した。,前の年の秋、私たちはニューヨークに住む家を変えた。,昨年の秋、私たちはニューヨークに住む場所を変えた。,91.66666666666666,0.5747432350376096,0.9532521367073059,0.9525529146194458,0.953952431678772
警察はその事件を調べるためあらゆる努力をしている。,警察はその事件を調べるためあらゆる努力をしている。,警察はその事件を調べるためあらゆる努力をしている。,nan,nan,nan,nan,nan
お茶を準備すべき頃だ。,お茶を準備するべき頃だ。,お茶を準備するべき頃だ。,100.0,0.8574039191604413,0.9999997019767761,0.9999997019767761,0.9999997019767761
おしるしが出ました。,許可が出ました。,お尻から水が出ました。,91.66666666666666,0.5205510363053438,0.8081068992614746,0.7906844019889832,0.8263143301010132
この手紙を出していただけますか。,この手紙を出していただけますか。,この手紙を出していただけますか。,nan,nan,nan,nan,nan
人々は彼女が死んだものだと思った。,人々は彼女が死んだものだと思った。,人々は彼女が死んだものだと思った。,nan,nan,nan,nan,nan
１０日に１０件の事故があった。,１０日に１０件の事故があった。,１０日に１０件の事故があった。,nan,nan,nan,nan,nan
テーブルのケーキはどれを食べてもいい。,机のケーキはどれを食べてもいい。,机のケーキはどれを食べてもいい。,100.0,0.8668778997501817,1.0000001192092896,1.0000001192092896,1.0000001192092896
その良さがわからぬばかではない。,そのよさがわからぬ馬鹿ではない。,その良さがわからないようにはない。,91.66666666666666,0.35430620957066683,0.8190534710884094,0.8181237578392029,0.8199852705001831
今朝ひょっこり旧友に会った。,今朝思わぬ時に昔の友達に会った。,今朝少し前に昔の友達に会った。,91.66666666666666,0.5928902071159559,0.9119192361831665,0.9195133447647095,0.9044495224952698
彼は９時に帰ってきた。,彼は９時に帰ってきた。,彼は９時に帰ってきた。,nan,nan,nan,nan,nan
あ、汽車が来た。,列車が来た。,あ、列車が来た。,91.66666666666666,0.6315552371794037,0.891667902469635,0.8676100373268127,0.9170980453491211
だれでも皆法律に従わねばならない。,誰でもみんな法律に従わねばならない。,誰でもみんな法律に従わねばならない。,100.0,0.8824969025845955,1.0000001192092896,1.0000001192092896,1.0000001192092896
私はそれが本当であるかどうか分らない。,私はそれが本当であるかどうか分からない。,私はそれが本当であるかどうか分からない。,100.0,0.8890097654027757,1.0000001192092896,1.0000001192092896,1.0000001192092896
君が正しいと思うよ。,あなたが正しいと思うよ。,あなたが正しいと思うよ。,100.0,0.8337529180751805,1.000000238418579,1.000000238418579,1.000000238418579
最初、私はそのテストに失敗した。,最初、私はその試験に失敗した。,最初、私はその試験に失敗した。,100.0,0.8751733190429475,0.9999998807907104,0.9999998807907104,0.9999998807907104
ジョンは、私より２歳年上です。,ジョンは、私より２歳年をとっています。,ジョンは、私より２歳年が上です。,91.66666666666666,0.5248375129480466,0.8996379375457764,0.9084503054618835,0.8909949064254761
なぜ、あなたの目はそんなに大きいの？,なぜ、あなたの目はそんなに大きいの？,なぜ、あなたの目はそんなに大きいの？,nan,nan,nan,nan,nan
正確にはしりません。,正確には知りません。,正確には知りません。,100.0,0.8337529180751805,1.000000238418579,1.000000238418579,1.000000238418579
彼女が起こるのはきわめて当然だ。,彼女が起こるのはとても当然だ。,彼女が起こるのはとても普通だ。,91.66666666666666,0.6526220818377341,0.9483724236488342,0.9483724236488342,0.9483724236488342
よく外食しますか。,よく外で食事をしますか。,よく外で食事をしますか。,100.0,0.8574039191604413,1.000000238418579,1.000000238418579,1.000000238418579
バスには切符が必要だ。,バスにはチケットが必要だ。,バスにはチケットが必要だ。,100.0,0.846481724890614,1.0000004768371582,1.0000004768371582,1.0000004768371582
それをどこで買ったか覚えてない。,それをどこで買ったか覚えてない。,それをどこで買ったか覚えてない。,nan,nan,nan,nan,nan
二時間しか寝なかった。,２時間しか寝なかった。,２時間しか寝なかった。,100.0,0.8337529180751805,1.000000238418579,1.000000238418579,1.000000238418579
私はあなたの助けを必要としている。,私はあなたに助けてもらうことを必要としている。,私はあなたの助けることを必要としている。,91.66666666666666,0.6026060185337685,0.9480186700820923,0.9677172303199768,0.9291059970855713
どんな規則にも例外がある。,どんな規則にも例の外になるものがある。,どんな規則にも対象外がある。,91.66666666666666,0.3938420899212745,0.8579548001289368,0.8683781623840332,0.8477786183357239
どのくらいで治りますか。,どのくらいで元に戻りますか。,どのくらいで良くなりますか。,91.66666666666666,0.4937960101601931,0.8974615931510925,0.9044699668884277,0.8905609250068665
生徒たちは皆彼を尊敬している。,学生たちはみんな彼を尊敬している。,学生たちはみんな彼を尊敬している。,100.0,0.8751733190429475,0.9999998807907104,0.9999998807907104,0.9999998807907104
バス運賃はいくらですか。,バスに乗ったお金はいくらですか。,バスのお金はいくらですか。,91.66666666666666,0.5595607306983194,0.9437527656555176,0.959835946559906,0.9281996488571167
私達は真実がしりたい。,私たちは本当のことが知りたい。,私たちは本当のことが知りたい。,100.0,0.8668778997501817,1.000000238418579,1.000000238418579,1.000000238418579
私たちは地球上に住んでいる。,私たちは地球上に住んでいる。,私たちは地球上に住んでいる。,nan,nan,nan,nan,nan
私の後に付いてきて下さい。,私の後に付いてきてください。,私の後に付いてきてください。,100.0,0.8668778997501817,0.9999997019767761,0.9999997019767761,0.9999997019767761
何のために野球をするのですか。,何のために野球をするのですか。,何のために野球をするのですか。,nan,nan,nan,nan,nan
ここから立ち去れ。,ここから離れろ。,ここから離れろ。,100.0,0.751477293075286,0.9999997019767761,0.9999997019767761,0.9999997019767761
死にたいくらいだ。,死にたいくらいだ。,死にたいくらいだ。,nan,nan,nan,nan,nan
彼女は英語だけでなく、フランス語が話せる。,彼女は英語もフランス語も話すことができる。,彼女は英語だけでなく、フランス語が話すことができる。,91.66666666666666,0.4989070972910273,0.9359902739524841,0.9206414818763733,0.9518595933914185
かなり悪いかもしれません。,かなり悪いかもしれません。,かなり悪いかもしれん。,nan,nan,nan,nan,nan
彼は東京近郊に住んでいる。,彼は東京に近いところに住んでいる。,彼は東京の近くに住んでいる。,91.66666666666666,0.5647824431960843,0.958236813545227,0.9637764096260071,0.9527605175971985
君には脱帽するよ。,あなたには心からすごいと感じるよ。,あなたには帽子を脱ぐよ。,91.66666666666666,0.38053009949815425,0.8146325945854187,0.8305762410163879,0.7992895245552063
黒くないのですか。,黒くないのですか。,黒くないのですか。,nan,nan,nan,nan,nan
彼らは彼に真実を話させた。,彼らは彼に本当のことを話させた。,彼らは彼に本当のことを話させた。,100.0,0.8890097654027757,1.0000001192092896,1.0000001192092896,1.0000001192092896
私は休暇の計画を立てた。,私は休みの計画を立てた。,私は休みの日の計画を立てた。,91.66666666666666,0.7856293018010261,0.9547211527824402,0.9408153891563416,0.9690441489219666
私はそのニュースを聞いて大変安心した。,私はそのニュースを聞いて大変安心した。,私はそのニュースを聞いて大変安心した。,nan,nan,nan,nan,nan
コアラを見たことがありますか。,オーストラリアで木の上で生活している動物を見たことがありますか。,オーストラリアで木の上で生活している動物を見たことがありますか。,100.0,0.9200444146293233,1.0,1.0,1.0
彼女は憂鬱だった。,彼女は気分が上がらなかった。,彼女は嫌だった。,91.66666666666666,0.3521740722723756,0.8294661641120911,0.8781182765960693,0.785922110080719
誰がそんなことをさせたの。,誰がそんなことをさせたの。,誰がそんなことをさせたの。,nan,nan,nan,nan,nan
彼は月に一度は必ず故郷に手紙を書く。,彼は月に１度は必ず自分の生まれた町に手紙を書く。,彼は月に１度は必ず両親に手紙を書く。,91.66666666666666,0.6014798186692502,0.9287735819816589,0.951292097568512,0.9072964191436768
私は頭痛には我慢できない。,私は頭の痛さは我慢できない。,私は頭が痛いのには我慢できない。,91.66666666666666,0.5775400217453869,0.9340682625770569,0.9340682625770569,0.9340682625770569
その男はすぐに彼の論文を読んだ。,その男はすぐに彼の論文を読んだ。,その男はすぐに彼の論文を読んだ。,nan,nan,nan,nan,nan
君はこの機会を利用すべきだ。,あなたはこの機会を利用するべきだ。,あなたはこの機会を利用するべきだ。,100.0,0.8668778997501817,0.9999998807907104,0.9999998807907104,0.9999998807907104
もうガスは消した。,もうガスは消した。,もうガスは消した。,nan,nan,nan,nan,nan
彼女は僕より２歳年下だ。,彼女は私より２歳下だ。,彼女は私より２歳年が下だ。,91.66666666666666,0.570282226440554,0.955132246017456,0.9401425719261169,0.9706077575683594
彼自身がそういったのだ。,彼自身がそういったのだ。,彼自身がそういったのだ。,nan,nan,nan,nan,nan
彼女は一生懸命に走った。,彼女は頑張って走った。,彼女は頑張って走った。,100.0,0.8337529180751805,0.9999998807907104,0.9999998807907104,0.9999998807907104
人の子もまたあげられねばなりません。,人の子もまたあげられねばなりません。,人の子もまたあげられねばなりません。,nan,nan,nan,nan,nan
それは僕にうってつけの仕事だ。,それは私にちょうど合ったの仕事だ。,それは私にとってとても大切な仕事だ。,91.66666666666666,0.4985534744113637,0.8528941869735718,0.8589261174201965,0.8469464182853699
私はあなたを時々見掛ける。,私はあなたを時々見る。,私はあなたを時々見ることができる。,91.66666666666666,0.6115380576901023,0.9642924070358276,0.9583266377449036,0.9703328609466553
朝シャワーを使ってもいいですか。,朝シャワーを使ってもいいですか。,朝シャワーを使ってもいいですか。,nan,nan,nan,nan,nan
君が真実を話したのは立派だ。,あなたが本当のことを話したのは偉い。,あなたが本当のことを話したのはすごい。,91.66666666666666,0.7213500124062477,0.9463712573051453,0.937855064868927,0.955043613910675
喫煙は健康に悪いと言われています。,煙草は健康に悪いと言われています。,煙草を吸うことは健康に悪いと言われています。,91.66666666666666,0.7331765459202478,0.9486399292945862,0.9311061501502991,0.9668467044830322
私の家は駅から徒歩で１０分のところです。,私の家は駅から歩いて１０分のところです。,私の家は駅から歩くと１０分のところです。,91.66666666666666,0.6960159732944019,0.971449077129364,0.9654107093811035,0.9775635004043579
あなたは彼を雇うことができる。,あなたは彼を働かせることができる。,あなたは彼を雇うことができる。,83.33333333333334,0.5723320664346174,0.9516891241073608,0.9601333141326904,0.9433922171592712
あなたの誕生日プレゼントにペンを買った。,あなたの誕生日プレゼントにペンを買った。,あなたの誕生日プレゼントにペンを買った。,nan,nan,nan,nan,nan
先生は生徒に公平でなければならない。,先生は学生を同じように扱わなければならない。,先生は学生に全ての力を出して働かなければならない。,91.66666666666666,0.4903047069202663,0.818009078502655,0.7961074113845825,0.8411499261856079
まあ、これは何なんでしょう？,まあ、これは何なんでしょう？,まあ、これは何なんでしょう？,nan,nan,nan,nan,nan
トムは私に鳥かごを作ってくれた。,トムは私に鳥の家を作ってくれた。,トムは私に鳥の赤ちゃんを作ってくれた。,91.66666666666666,0.7363203407082369,0.9599212408065796,0.9537365436553955,0.9661867022514343
食事中にそんなことをするのは無作法なことです。,食事中にそんなことをするのはダメなことです。,食事中にそんなことをするのは普通のことです。,91.66666666666666,0.6960159732944019,0.9212812781333923,0.9223227500915527,0.920242190361023
その有名な指揮者はニューヨークに住んでいる。,その有名なみんなの行動を合わせる者はニューヨークに住んでいる。,その有名な音楽を作る人はニューヨークに住んでいる。,91.66666666666666,0.5328409219973388,0.887759804725647,0.9075599312782288,0.8688052892684937
私はしばらくの間待つのは構わない。,私はしばらくの間待ってもいい。,私はしばらくの間待つのは気にしない。,91.66666666666666,0.41211837513230265,0.9047991633415222,0.8822354078292847,0.9285472631454468
コップにはほとんどミルクがない。,コップにはほとんど牛の乳がない。,コップにはほとんど牛の乳がない。,100.0,0.8668778997501817,1.0000007152557373,1.0000007152557373,1.0000007152557373
もし必要ならば手伝わせて下さい。,もし必要ならば手伝わせてください。,もし必要ならば手伝わせてください。,100.0,0.8574039191604413,1.0000001192092896,1.0000001192092896,1.0000001192092896
彼の愛と取り替えられるものは何もなかった。,彼の愛と取って変えられるものは何もなかった。,彼の愛と変えられるものは何もなかった。,91.66666666666666,0.7064559184682492,0.9673061370849609,0.9867075681686401,0.948652982711792
彼は朝から夕方まで働いた。,彼は朝から夕方まで働いた。,彼は朝から夕方まで働いた。,nan,nan,nan,nan,nan
君が正しいと思うことをしなさい。,あなたが正しいと思うことをしなさい。,あなたが正しいと思うことをしろ。,91.66666666666666,0.522535597476003,0.9382613897323608,0.9562481045722961,0.9209388494491577
この報告書には誤りがない。,この報告書には間違いがない。,この報告書には間違いがない。,100.0,0.8574039191604413,1.0000001192092896,1.0000001192092896,1.0000001192092896
今晩映画を見に行かない？,今夜に映画を見に行かない？,今日の夜映画を見に行かない？,91.66666666666666,0.600535599128857,0.9515557885169983,0.9465221166610718,0.9566433429718018
後ろ向きになってください。,後ろを見る方向になってください。,後ろを見てください。,91.66666666666666,0.399119619653364,0.9197410941123962,0.9499408006668091,0.8914023637771606
その学校の児童はみんなその新しい先生になついた。,その学校の子供はみんなその新しい先生と仲がよくなった。,その学校の子供はみんなその新しい先生に慣れた。,91.66666666666666,0.5681810312008033,0.9313840866088867,0.9447594285011292,0.9183822274208069
私は先月学校に行きませんでした。,私は前の月学校に行きませんでした。,私は先月学校に行きませんでした。,83.33333333333334,0.6129880131515633,0.9576756358146667,0.9645888805389404,0.9508607387542725
じゃあ、ネコの世話は誰がするの。,では、猫の世話は誰がするの。,では、猫の世話は誰がするの。,100.0,0.8824969025845955,1.0,1.0,1.0
彼は新しい小説を書いている。,彼は新しい小説を書いている。,彼は新しい小説を書いている。,nan,nan,nan,nan,nan
次に何をしたらよいかが問題だ。,次に何をしたらよいかが問題だ。,次に何をしたらよいかが問題だ。,nan,nan,nan,nan,nan
ケンはきょうの午後忙しい。,ケンは今日の午後忙しい。,ケンは今日の午後忙しい。,100.0,0.8187307530779819,1.0000001192092896,1.0000001192092896,1.0000001192092896
すぐにうまくなるよ。,すぐにうまくなるよ。,すぐにうまくなるよ。,nan,nan,nan,nan,nan
私のアドバイスを聞きなさい。,私の助言を聞け。,私の助言を聞きなさい。,91.66666666666666,0.47987820666906633,0.9161945581436157,0.8930414319038391,0.9405802488327026
彼女がこの町をあちこちご案内します。,彼女がこの町をいろいろご案内します。,彼女がこの町をいろんな場所にご案内します。,91.66666666666666,0.6964705665515707,0.9156163930892944,0.9064677357673645,0.9249516129493713
私は彼の言葉を全然信じなかった。,私は彼の言葉を全く信じることはなかった。,私は彼の言葉を全く信じることができなかった。,91.66666666666666,0.7357777961658121,0.9663538932800293,0.9590681195259094,0.9737510681152344
彼は自分について嘘を言っています。,彼は自分について嘘を言っています。,彼は自分について嘘を言っています。,nan,nan,nan,nan,nan
いつまでご滞在ですか。,いつまでご滞在ですか。,いつまでご滞在ですか。,nan,nan,nan,nan,nan
立っているのがやっとだった。,立っているのがやっとだった。,立っているのがやっとだった。,nan,nan,nan,nan,nan
以前よりずっと背が高くなりましたね。,昔よりずっと背が高くなりましたね。,前よりずっと背が高くなりましたね。,91.66666666666666,0.7213500124062477,0.9630070924758911,0.9630070924758911,0.9630070924758911
誕生日はどうでしたか。,誕生日はどうでしたか。,誕生日はどうでしたか。,nan,nan,nan,nan,nan
赤ちゃん、もう命名した？,赤ちゃん、もう名前つけた？,赤ちゃん、もう名前をつけた？,91.66666666666666,0.676130446299448,0.9556388258934021,0.9465128779411316,0.9649423360824585
私は家のそばに木を見つけることができます。,私は家のそばに木を見つけることができます。,私は家のそばに木を見つけることができます。,nan,nan,nan,nan,nan
君はよく人の悪口を言う。,あなたはよく人の悪いことを言う。,あなたはよく人の悪いことを言う。,100.0,0.8574039191604413,1.0000004768371582,1.0000004768371582,1.0000004768371582
私は今週ずっと忙しい。,私は今の週ずっと忙しい。,私は今週ずっと忙しい。,83.33333333333334,0.4410953964743116,0.9713014364242554,0.9804757237434387,0.962297260761261
君の言うことは正しいかもしれない。,あなたの言うことは正しいかもしれない。,あなたの言うことは正しいかもしれない。,100.0,0.8751733190429475,0.9999999403953552,0.9999999403953552,0.9999999403953552
彼はひどくしかられたようだ。,彼はひどく怒られたようだ。,彼はひどく怒られたようだ。,100.0,0.8574039191604413,0.9999998807907104,0.9999998807907104,0.9999998807907104
彼は底に座っていた。,彼はそこに座っていた。,彼は水の中に座っていた。,91.66666666666666,0.6475445426291286,0.8739301562309265,0.8552898168563843,0.893401026725769
私に関する限り、彼をまったく信用していない。,私に関する限り、彼を全く信頼していない。,私に関する限り、彼を全く信頼していない。,100.0,0.8948393168143697,1.0,1.0,1.0
来週おまちしております。,来週お待ちしております。,次の週お待ちしております。,91.66666666666666,0.6450001140844255,0.9327298998832703,0.9233955144882202,0.9422550201416016
私は君にノートをあげよう。,私はあなたに書くための紙をあげよう。,私はあなたに記録をあげよう。,91.66666666666666,0.4453868896955263,0.9214127063751221,0.9372471570968628,0.9061044454574585
彼はとてもできる生徒だ。,彼はとてもできる学生だ。,彼はとてもできる学生だ。,100.0,0.8337529180751805,1.0,1.0,1.0
彼は決してわたしの助けをかりない。,彼は決して私に助けることを求めない。,彼は決して私の助けを借りない。,91.66666666666666,0.3356564842211681,0.9077482223510742,0.9132733345031738,0.9022895097732544
劇場へ行く途中、私は交通事故を見た。,劇の場所へ行く途中、私は交通事故を見た。,劇へ行く途中、私は交通事故を見た。,91.66666666666666,0.7064559184682492,0.9630423784255981,0.9819734692573547,0.9448274374008179
わたしからはこれ以上お金は絞り取れませんよ。,私からはこれ以上お金は取ることができませんよ。,私からはこれ以上お金は必要ありませんよ。,91.66666666666666,0.6228224580346514,0.9233535528182983,0.93413907289505,0.9128142595291138
彼女の結婚式はいつですか。,彼女の結婚式はいつですか。,彼女の結婚式はいつですか。,nan,nan,nan,nan,nan
彼は仕事をすっかり仕上げた。,彼は仕事を全て終わらせた。,彼は仕事を完全に終わらせた。,91.66666666666666,0.6515132562023376,0.9593327641487122,0.9545718431472778,0.9641414284706116
急にあらしになった。,急に嵐になった。,急に悪い感じになった。,91.66666666666666,0.5833510584342544,0.8115870952606201,0.7744061946868896,0.8525183200836182
最後までいる必要はありません。,最後までいる必要はありません。,最後までいる必要はありません。,nan,nan,nan,nan,nan
いつお医者さんに電話するのですか。,いつお医者さんに電話するのですか。,いつお医者さんに電話するのですか。,nan,nan,nan,nan,nan
私はまったくこんなことは理解できない。,私は全くこんなことは理解できない。,私は全くこんなことは理解できない。,100.0,0.8668778997501817,1.0,1.0,1.0
私はあの車を買った。,私はあの車を買った。,私はあの車を買った。,nan,nan,nan,nan,nan
彼は不注意にも列車を間違えた。,彼は不注意にも異なる列車に乗ってしまった。,彼は不注意にも列車を間違った。,91.66666666666666,0.473364131565402,0.8726691603660583,0.8837035894393921,0.861906886100769
ところであなたはどんなスポーツが好きですか。,ところであなたはどんなスポーツが好きですか。,ところであなたはどんなスポーツが好きですか。,nan,nan,nan,nan,nan
