original,simplified,generated,sari,bleu,bert_f1,bert_pre,bert_rec
彼はやっとそのホテルに着いた。,彼はやっとそのホテルに着いた。,彼はやっとそのホテルに着いた。,100.0,1.0,1.0,1.0,1.0
アンがピアノをひいているはずがない。,アンがピアノを弾いているはずがない。,アンがピアノを弾いているはずがない。,100.0,0.8751733190429475,1.0000003576278689,1.0000003576278689,1.0000003576278689
彼は回復してまた動き回っている。,彼は回復してまた動いている。,彼は回復してまた動き回っている。,83.33333333333334,0.6783686168526631,0.955712914466858,0.93534654378891,0.9769858717918396
君の姉さん、相変わらず美人だね。,あなたの姉さん、相変わらず美しい人だね。,あなたの姉さん、相変わらず美しい人だね。,100.0,0.8890097654027757,1.0000001192092896,1.0000001192092896,1.0000001192092896
その人達はまた他人に公平であるべきだ。,その人たちはまた他の人と同じようであるべきだ。,その人たちはまた他の人に比べられるべきだ。,91.66666666666666,0.5733560500937026,0.91779887676239,0.9227142333984376,0.9129356741905212
結果はまだ不確かである。,結果はまだ確かではない。,結果はまだ進んでいない。,91.66666666666666,0.461541546529794,0.8523045182228088,0.863420844078064,0.8414707183837891
彼は今ラジオに出ている。,彼は今ラジオに出ている。,彼は今ラジオに出ている。,100.0,1.0,1.0,1.0,1.0
彼はまさに眠ろうとしていた。,彼はまさに寝ようとしていた。,彼はまさに寝ようとしていた。,100.0,0.8668778997501817,1.0000001192092896,1.0000001192092896,1.0000001192092896
彼女は一生懸命働いたので成功した。,彼女は頑張って働いたので成功した。,彼女は頑張って働いたので成功した。,100.0,0.8824969025845955,1.0,1.0,1.0
船便で行くといくらになりますか。,船での移動で行くといくらになりますか。,船で行くといくらになりますか。,91.66666666666666,0.6511186630615916,0.9536661505699158,0.970194697380066,0.9376913905143738
遅れてすみません。,遅れてすみません。,遅れてすみません。,100.0,1.0,1.0,1.0,1.0
彼らは公園で野球をしていました。,彼らは公園で野球をしていました。,彼らは公園で野球をしていました。,100.0,1.0,1.0,1.0,1.0
彼は泳ぐのが好きです。,彼は泳ぐのが好きです。,彼は泳ぐのが好きです。,100.0,1.0,1.0,1.0,1.0
私の妹はピアノが上手になった。,私の妹はピアノができるようになった。,私の妹はピアノがうまい人になった。,91.66666666666666,0.6572677895577042,0.8917956948280334,0.8590803742408752,0.9271013140678406
彼女は一言も言わないで、出て行った。,彼女は何も言わないで、出て行った。,彼女は何も言わないで、出て行った。,100.0,0.8890097654027757,0.9999999403953552,0.9999999403953552,0.9999999403953552
バンドエイドと薬をください。,怪我をしたところを守るガーゼと薬をください。,異なる薬をください。,91.66666666666666,0.2174757062134855,0.7686002254486084,0.816724956035614,0.7258313298225403
彼はついに我々の計画に同意した。,彼はついに私たちの計画に賛成した。,彼はついに私たちの計画に賛成した。,100.0,0.8824969025845955,0.9999999403953552,0.9999999403953552,0.9999999403953552
私は困難な問題に直面している。,私は難しい問題がある。,私は難しい問題に当たっている。,91.66666666666666,0.3955332535877179,0.8973963856697083,0.8600804805755615,0.9380972385406494
スミス氏は娘を医者に嫁がせた。,スミス氏は娘を医者と結婚させた。,スミス氏は娘を医者に育ててもらった。,91.66666666666666,0.5317997798300621,0.9147508144378662,0.8984475135803223,0.931656777858734
彼女がピアノで伴奏してくれます。,彼女がピアノを弾いてくれます。,彼女がピアノで弾いてくれます。,91.66666666666666,0.6526220818377341,0.9867557287216188,0.9867557287216188,0.9867557287216188
仕事のしすぎで彼は体を壊した。,仕事のばかりに集中していて彼は体を壊した。,仕事のしすぎで彼は体を壊した。,83.33333333333334,0.4718285643939711,0.8781130909919739,0.8984677791595459,0.8586602210998535
彼って私のタイプ！,彼って私のタイプ！,彼って私のタイプ！,100.0,1.0,1.0,1.0,1.0
窓を閉めた方がよい。,窓を閉じた方がよい。,窓を閉じた方がよい。,100.0,0.846481724890614,1.0000003576278689,1.0000003576278689,1.0000003576278689
ほとんどすべての学生が学校生活を楽しんでいる。,ほとんど全ての学生が学校生活を楽しんでいる。,ほとんど全ての学生が学校生活を楽しんでいる。,100.0,0.8824969025845955,0.9999999403953552,0.9999999403953552,0.9999999403953552
彼女は今せっせとやっています。,彼女は今頑張ってやっています。,彼女は今、ゆっくりやっています。,91.66666666666666,0.6065997433337675,0.9001272916793823,0.8860870003700256,0.9146196842193604
今のところなんともいえない。,今のところ何も言うことができない。,今のところなんとも言うことができない。,91.66666666666666,0.7004189910884179,0.9169780611991882,0.9076346755027772,0.9265157580375672
私は、とても疲れている。,私は、とても疲れている。,私は、とても疲れている。,100.0,1.0,1.0,1.0,1.0
昨日新しいパソコンを買った。,昨日新しいコンピューターを買った。,昨日新しいコンピューターを買った。,100.0,0.8337529180751805,0.9999998211860656,0.9999998211860656,0.9999998211860656
彼は私をじろじろ見た。,彼は私をずっと見た。,彼は私を必要以上に見た。,91.66666666666666,0.6162607099729586,0.8884915113449097,0.8553957343101501,0.9242513179779052
忘れずにドアに鍵をかけて下さい。,忘れずにドアに鍵をかけてください。,忘れずにドアに鍵をかけてください。,100.0,0.8751733190429475,1.0,1.0,1.0
私をあちこちに案内してください。,私をいろんなところに案内してください。,私をいろんな場所に案内してください。,91.66666666666666,0.6783686168526631,0.9487048387527466,0.9487048387527466,0.9487048387527466
私はその切符をただで手にいれた。,私はそのチケットをお金を払わずに手に入れた。,私はそのチケットを０円で自分の手に入れた。,91.66666666666666,0.5264756042640414,0.8528412580490112,0.8545472025871277,0.851142168045044
エアコンが故障しています。,エアコンが動きません。,エアコンが動かなくなっています。,91.66666666666666,0.2796842457966537,0.8575848937034607,0.846415102481842,0.8690533638000488
彼女は日本でもアメリカでも有名である。,彼女は日本でもアメリカでも有名である。,彼女は日本でもアメリカでも有名である。,100.0,1.0,1.0,1.0,1.0
コーヒーを１杯いただけませんか。,コーヒーを１杯いただけませんか。,コーヒーを１杯いただけませんか。,100.0,1.0,1.0,1.0,1.0
私はテレビなしには過ごせない。,私はテレビなしには生活できない。,私はテレビなしには過ごすことができない。,91.66666666666666,0.6739047062564734,0.9168315529823304,0.9013277888298036,0.9328779578208924
ライトのスイッチを切ってください。,電気を切ってください。,光を出す機械を切ってください。,91.66666666666666,0.5205510363053438,0.9055948257446288,0.8839455842971802,0.928331196308136
その机は木製である。,その机は木でできている。,その机は木でできている。,100.0,0.8574039191604413,1.0,1.0,1.0
彼らは多くのものを失った。,彼らは多くのものを失った。,彼らは多くのものを失った。,100.0,1.0,1.0,1.0,1.0
彼は頼りになる男だ。,彼は信頼できる男だ。,彼は頼ることができる男だ。,91.66666666666666,0.5783569866465142,0.9466108083724976,0.9449837803840636,0.9482434391975404
まだパリに行ったことがない。,まだパリに行ったことがない。,まだパリに行ったことがない。,100.0,1.0,1.0,1.0,1.0
彼は新しい仕事で成功するだろう。,彼は新しい仕事で成功するだろう。,彼は新しい仕事で成功するだろう。,100.0,1.0,1.0,1.0,1.0
その仕事は私が到着する前に完成していた。,その仕事は私が着く前に完成していた。,その仕事は私が着く前に完成していた。,100.0,0.8948393168143697,0.9999998807907104,0.9999998807907104,0.9999998807907104
彼女は今年アメリカに行くつもりですか。,彼女は今年アメリカに行くつもりですか。,彼女は今年アメリカに行くつもりですか。,100.0,1.0,1.0,1.0,1.0
イタリアを訪れたことはありますか。,イタリアを訪れたことはありますか。,イタリアを訪れたことはありますか。,100.0,1.0,1.0,1.0,1.0
貧しい人を軽蔑してはならない。,お金をあまり持っていない人を下に見てはならない。,お金がない人を馬鹿にしてはならない。,91.66666666666666,0.392317778698706,0.8362439274787903,0.8609708547592163,0.8128977417945862
それは彼に尋ねなさい。,それは彼に尋ねなさい。,それは彼に尋ねなさい。,100.0,1.0,1.0,1.0,1.0
本の貸出しは１度に５冊までですよ。,本を借りられる数は１度に５冊までですよ。,本を借りることは１度に５冊までですよ。,91.66666666666666,0.6584029004481979,0.9483975172042848,0.9551599621772766,0.9417301416397096
私は帰宅の許可を得た。,私は家に帰る許可を得た。,私は家に帰ることの許可を得た。,91.66666666666666,0.7447819789879647,0.9689321517944336,0.9548136591911316,0.9834744930267334
これがずばぬけて一番だ。,これが他と比べてかなり一番だ。,これが言わなくていいのに一番だ。,91.66666666666666,0.395829708059259,0.7806255221366882,0.7771802544593811,0.7841014266014099
この湖はその国でもっとも深いものの一つだ。,この大きな池はその国で最も深いものの１つだ。,この湖はその国でもっとも深いものの１つだ。,91.66666666666666,0.5648391138957983,0.9345414638519288,0.9454643130302428,0.9238680005073548
またお会いしたいと思います。,またお会いしたいと思います。,またお会いしたいと思います。,100.0,1.0,1.0,1.0,1.0
その飛行機は東京からイタリアへ行くところである。,その飛行機は東京からイタリアへ行くところである。,その飛行機は東京からイタリアへ行くところである。,100.0,1.0,1.0,1.0,1.0
彼女は時計を１０分進ませた。,彼女は時計を１０分進ませた。,彼女は時計を１０分進ませた。,100.0,1.0,1.0,1.0,1.0
彼は今図書館で勉強しています。,彼は今、図書館で勉強しています。,彼は今図書館で勉強しています。,83.33333333333334,0.7342711136314579,0.9729374051094056,0.9800124168395996,0.9659636616706848
ついに彼はその宝石を手に入れた。,ついに彼はその宝石を手に入れた。,ついに彼はその宝石を手に入れた。,100.0,1.0,1.0,1.0,1.0
彼は私の数倍多くの本を持っている。,彼は私の数倍多くの本を持っている。,彼は私の数倍多くの本を持っている。,100.0,1.0,1.0,1.0,1.0
何時間も何時間も雨が降り続いた。,何時間も何時間も雨が降り続いた。,何時間も何時間も雨が降り続いた。,100.0,1.0,1.0,1.0,1.0
このバナナは悪くなった。,このバナナは悪くなった。,この砂糖によって多くの野菜は悪くなった。,100.0,1.0,1.0,1.0,1.0
自分でやりなさい。,自分でやりなさい。,自分でやりなさい。,100.0,1.0,1.0,1.0,1.0
テレビがつけられた。,テレビがつけられた。,テレビがつけられた。,100.0,1.0,1.0,1.0,1.0
あれらの日本人作家をどう思いますか。,あれらの日本人の文章を書く人をどう思いますか。,あれらの日本人作家をどう思いますか。,83.33333333333334,0.5603848212611383,0.9170162677764891,0.9397655725479126,0.8953423500061035
彼は親切にも私たちを助けてくれた。,彼は親切にも私たちを助けてくれた。,彼は親切にも私たちを助けてくれた。,100.0,1.0,1.0,1.0,1.0
この机は上等です。,この机は良いものです。,この机はよい。,91.66666666666666,0.2896204682801084,0.8699569702148438,0.8962566256523132,0.8451567888259888
兄はとても背が高い。,兄はとても背が高い。,兄はとても背が高い。,100.0,1.0,1.0,1.0,1.0
彼らは空腹を感じた。,彼らは何かを食べたくなった。,彼らは腹が減った。,91.66666666666666,0.3501045926416175,0.8052220940589905,0.8288459777832031,0.7829074859619141
こんなにいい曲を聞いた事があるかい？,こんなにいい曲を聞いた事があるかい？,こんなにいい曲を聞いた事があるかい？,100.0,1.0,1.0,1.0,1.0
彼女は遅れないように急いで行った。,彼女は遅れないように急いで行った。,彼女は遅れないように急いで行った。,100.0,1.0,1.0,1.0,1.0
彼はどうしたのですか。,彼はどうしたのですか。,彼はどうしたのですか。,100.0,1.0,1.0,1.0,1.0
白い服を着た婦人がパーティーに出ていた。,白い服を着た女の人がパーティーに出ていた。,白い服を着た女の人がパーティーに出ていた。,100.0,0.9048374180359596,0.9999998807907104,0.9999998807907104,0.9999998807907104
あなたは死後の命があることを信じますか。,あなたは死んだ後の命があることを信じることができますか。,あなたは死んだ後の命があることを信じることができますか。,100.0,0.9131007162822622,1.0,1.0,1.0
ビルには長い間あっていない。,ビルには長い間あっていない。,ビルには長い間あっていない。,100.0,1.0,1.0,1.0,1.0
彼らは結婚しそうもない。,彼らは結婚しそうもない。,彼らは結婚しそうもない。,100.0,1.0,1.0,1.0,1.0
昨晩君は何をしましたか。,昨日の夜あなたは何をしましたか。,昨日の夜あなたは何をしましたか。,100.0,0.8824969025845955,1.000000238418579,1.000000238418579,1.000000238418579
私はあなたに絵を見せましょう。,私はあなたに絵を見せましょう。,私はあなたに絵を見せましょう。,100.0,1.0,1.0,1.0,1.0
犬に毎日えさをあげてください。,犬に毎日食事をあげてください。,犬に毎日食事をあげてください。,100.0,0.8574039191604413,0.9999999403953552,0.9999999403953552,0.9999999403953552
私は失業中だ。,私は今働いていない。,私は仕事を失っている。,91.66666666666666,0.2683544415402698,0.8462070226669312,0.8354924917221069,0.8571999073028564
その少女は何も言わなかった。,その少女は何も言わなかった。,その少女は何も言わなかった。,100.0,1.0,1.0,1.0,1.0
テレビには飽きたよ。,テレビには興味がなくなった。,テレビにはずっと続けて嫌な時間だったよ。,91.66666666666666,0.2948993986902436,0.764616072177887,0.7474685311317444,0.7825686931610107
その箱はテーブルの代わりになるよ。,その箱は机になるよ。,その箱は机の代わりになるよ。,91.66666666666666,0.6997522298221912,0.9016189575195312,0.8674072027206421,0.9386402368545532
先週の会議は今年の会議の中で最高に長かった。,前の週の会議は今年の会議の中で最高に長かった。,先週の会議は今年の会議の中で最高に長かった。,83.33333333333334,0.7019186781021881,0.9815740585327148,0.98456209897995,0.9786039590835572
この部屋ではそのテーブルがずいぶん場所をとっている。,この部屋ではその机が多くの場所をとっている。,この部屋ではその机がとても場所をとっている。,91.66666666666666,0.7105644469134592,0.9438899159431458,0.943889856338501,0.943889856338501
父は旅慣れしている。,父は旅行に慣れている。,父は旅が普通になっている。,91.66666666666666,0.4572313446186434,0.8515297770500183,0.8455715179443359,0.857572615146637
大学はこの種の試験を廃止することに決めた。,大学はこの種の試験を止めることに決めた。,大学はこの種の試験をやめることに決めた。,91.66666666666666,0.7363203407082369,0.9548680782318116,0.9499005079269408,0.9598879814147948
私は今朝からずっとここで彼を待っている。,私は今朝からずっとここで彼を待っている。,私は今朝からずっとここで彼を待っている。,100.0,1.0,1.0,1.0,1.0
彼は、音楽に聞き入っていました。,彼は、音楽に聞いていました。,彼は、音楽に入っていました。,91.66666666666666,0.7004189910884179,0.9517565965652466,0.9517565965652466,0.9517565965652466
雨がぱらぱら降り出しました。,雨が少しずつ降り出しました。,雨が途中で降りました。,91.66666666666666,0.4246387220041169,0.8598008751869202,0.8790417313575745,0.8413842916488647
彼の計画はまだ不完全な点が多い。,彼の計画はまだ不完全な点が多い。,彼の計画はまだ不完全点が多い。,100.0,1.0,1.0,1.0,1.0
人はベストを尽くさなくてはならない。,人は頑張らなくてはならない。,人は一番大きな力を出さなくてはならない。,91.66666666666666,0.5635190098079903,0.8458895087242126,0.8206274509429932,0.8727562427520752
私はふつうバスで学校へいきます。,私は普通バスで学校へいきます。,私は普通バスで学校へいきます。,100.0,0.8668778997501817,1.0,1.0,1.0
どこでその人形を見つけたのですか。,どこでその人形を見つけたのですか。,どこでその人形を見つけたのですか。,100.0,1.0,1.0,1.0,1.0
彼はその病気で死んだ。,彼はその病気で死んだ。,彼はその病気で死んだ。,100.0,1.0,1.0,1.0,1.0
通学するのはほとんど不可能だ。,学校に行くのはほとんど無理だ。,学校に行くのはほとんど不可能だ。,91.66666666666666,0.6515132562023376,0.9352477788925172,0.9258435964584352,0.9448450207710266
彼は彼女ほど本を持っていない。,彼は彼女ほど本を持っていない。,彼は彼女ほど本を持っていない。,100.0,1.0,1.0,1.0,1.0
彼らは、人間です。,彼らは、人間です。,彼らは、人間です。,100.0,1.0,1.0,1.0,1.0
君はどのようにして学校へ行きますか。,あなたはどのようにして学校へ行きますか。,あなたはどのようにして学校へ行きますか。,100.0,0.8890097654027757,1.0000001192092896,1.0000001192092896,1.0000001192092896
何が起こったんだろう。,何が起こったんだろう。,何が起こったんだろう。,100.0,1.0,1.0,1.0,1.0
太郎は３人の中で一番有名です。,太郎は３人の中で一番有名です。,太郎は３人の中で一番有名です。,100.0,1.0,1.0,1.0,1.0
娘は来年成年に達します。,娘は来年２０歳になります。,娘は次の年２０歳に達します。,91.66666666666666,0.4048411918659964,0.8929607272148132,0.8725550770759583,0.9143435955047609
もし時間があったら、うちに立ち寄ってください。,もし時間があったら、うちに来てください。,もし時間があったら、うちに来てください。,100.0,0.8824969025845955,0.9999998807907104,0.9999998807907104,0.9999998807907104
彼は彼女の娘をかわいいと思った。,彼は彼女の娘をかわいいと思った。,彼は彼女の娘をかわいいと思った。,100.0,1.0,1.0,1.0,1.0
よく聞こえませんでした。,よく聞こえませんでした。,よく聞こえませんでした。,100.0,1.0,1.0,1.0,1.0
彼は大酒飲みだ。,彼は多くのお酒を飲む人だ。,彼は多くの酒を飲んでいる。,91.66666666666666,0.3907680518455401,0.8714926838874817,0.8914420008659363,0.8524166941642761
君は彼の忠告を尊重せねばならない。,あなたは彼の注意を大事にせねばならない。,あなたは彼の注意を聞かないようにせねばならない。,91.66666666666666,0.7483293841345244,0.9249567985534668,0.9238389730453492,0.926077365875244
彼女はあらゆる点で君に追いついた。,彼女はあらゆる点であなたと同じになった。,彼女はあらゆる点であなたに追いついた。,91.66666666666666,0.5364764718374747,0.8910161256790161,0.888210117816925,0.893839955329895
どうして彼女は来ないのか。,どうして彼女は来ないのか。,どうして彼女は来ないのか。,100.0,1.0,1.0,1.0,1.0
静かにしていなければいけません。,静かにしていなければなりません。,静かにしていなければなりません。,100.0,0.8751733190429475,0.9999998807907104,0.9999998807907104,0.9999998807907104
明日早く起きれば、朝日がみられますよ。,明日早く起きれば、日が上がって行くのがみられますよ。,明日早く起きれば、朝がみられますよ。,91.66666666666666,0.526432821295108,0.9175264239311218,0.9526163339614868,0.8849297761917114
今日私があるのはあなたのおかげです。,今日私があるのはあなたのおかげです。,今日私があるのはあなたのおかげです。,100.0,1.0,1.0,1.0,1.0
彼は家から飛び出してきた。,彼は家から急ぐように出てきた。,彼は家から飛んできた。,91.66666666666666,0.4563101715326725,0.9055028557777404,0.933893859386444,0.8787871599197388
荷物を持ち歩く必要はありません。,荷物を持ちながら歩く必要はありません。,荷物を持って歩いている必要はありません。,91.66666666666666,0.5635190098079903,0.9723527431488036,0.9752172231674194,0.9695051312446594
すぐにはじめましょう。,すぐにはじめましょう。,すぐにはじめましょう。,100.0,1.0,1.0,1.0,1.0
彼は何事につけても自分の思い通りにした。,彼はどんな事でも自分の思い通りにした。,彼は何事につけても自分の思い通りにした。,83.33333333333334,0.6403406826535881,0.9198873043060304,0.900992512702942,0.9395915269851683
なぜ昨晩パーティーに来なかったのですか。,なぜ昨日の夜パーティーに来なかったのですか。,なぜ昨日の夜パーティーに来なかったのですか。,100.0,0.8890097654027757,1.000000238418579,1.000000238418579,1.000000238418579
彼らは次々に入って来た。,彼らは次から次へと入って来た。,彼らは次から次に入って来た。,91.66666666666666,0.6759531227215545,0.9715090990066528,0.9715090990066528,0.9715090990066528
私はその午前中ずっと手紙を書いていました。,私はその午前中ずっと手紙を書いていました。,私はその午前中ずっと手紙を書いていました。,100.0,1.0,1.0,1.0,1.0
誰かがやってきた。,誰かがやってきた。,誰かがやってきた。,100.0,1.0,1.0,1.0,1.0
彼が何しようとわれわれは気にしない。,彼が何しようと私たちは気にしない。,彼が何しようと私たちは気にしない。,100.0,0.8824969025845955,1.0000001192092896,1.0000001192092896,1.0000001192092896
今夜の月は何と素晴らしのでしょう。,今夜の月は何とすばらしいのでしょう。,今夜の月は何とものを食べるのでしょう。,91.66666666666666,0.6739047062564734,0.8815620541572571,0.8923982381820679,0.8709858655929565
田舎に住んでいます。,地方に住んでいます。,地方に住んでいます。,100.0,0.8337529180751805,1.0000001192092896,1.0000001192092896,1.0000001192092896
ジェーンは歌うでしょうか。,ジェーンは歌うでしょうか。,ジェーンは歌うでしょうか。,100.0,1.0,1.0,1.0,1.0
もうコーヒーは頂きました。,もうコーヒーは頂きました。,もうコーヒーはもらいました。,100.0,1.0,1.0,1.0,1.0
ドアを閉めて。,ドアを閉じて。,ドアを閉じて。,100.0,0.7788007830714049,1.0,1.0,1.0
われわれは計画をあきらめなければならなかった。,私たちは計画をやめなければならなかった。,私たちは計画をやめなければならなかった。,100.0,0.8824969025845955,0.9999998807907104,0.9999998807907104,0.9999998807907104
彼は茶色の目をしている。,彼は茶色の目をしている。,彼は茶色の目をしている。,100.0,1.0,1.0,1.0,1.0
彼は不注意な運転で事故を起こした。,彼は不注意な運転で事故を起こした。,彼は不注意な運転で事故を起こした。,100.0,1.0,1.0,1.0,1.0
その金を自由にお使いください。,その金を自由にお使いください。,その金を自由にお使いください。,100.0,1.0,1.0,1.0,1.0
彼はいつも誉めてもらうことを期待している。,彼はいつも褒めてもらうことを期待している。,彼はいつも褒めてもらうことを期待している。,100.0,0.8948393168143697,1.0000001192092896,1.0000001192092896,1.0000001192092896
調べてみたら人違いだった。,調べてみたら人が違いだった。,調べてみたら人が間違っている。,91.66666666666666,0.5342227899599141,0.9324678778648376,0.9306480288505554,0.934294819831848
私は食事療法をするような人間ではない。,私は食事でなおすような方法をするような人間ではない。,私は食事をするような人間ではない。,91.66666666666666,0.5718509182828919,0.9282217621803284,0.9708679914474488,0.8891645073890686
彼女は昔、豪勢な生活をしたものだ。,彼女は昔、お金を気にせずに生活をしたものだ。,彼女は昔、力がない生活をしたものだ。,91.66666666666666,0.4853354182597867,0.9044448733329772,0.9416649341583252,0.8700551986694336
ハイウエイで事故が起きた。,速く走ることができる道路で事故が起きた。,外で事故が起きた。,91.66666666666666,0.3926470141749116,0.8276914954185486,0.8854100704193115,0.7770374417304993
もしあらしでなかったら間に合っていただろうに。,もし嵐でなかったら間に合っていただろう。,もし言うことができていなかったらよかっただろう。,91.66666666666666,0.3405204944353418,0.817863941192627,0.8115785121917725,0.824247419834137
あなたは今日の新聞を読みましたか。,あなたは今日の新聞を読みましたか。,あなたは今日の新聞を読みましたか。,100.0,1.0,1.0,1.0,1.0
それについては君に同意できない。,それについてはあなたに賛成できない。,それについてはあなたに賛成できない。,100.0,0.8751733190429475,1.000000238418579,1.000000238418579,1.000000238418579
彼は立派に出世した。,彼はとても偉くなった。,彼は大きく名を上げた。,91.66666666666666,0.3901103647256418,0.8024150729179382,0.7810528874397278,0.8249786496162415
君はどこへでも好きなところへいっていい。,あなたはどこへでも好きなところへいっていい。,あなたはどこへでも好きなところへいっていい。,100.0,0.8890097654027757,0.9999999403953552,0.9999999403953552,0.9999999403953552
偶然その単語にであったわけです。,思わぬ時にその語に会ったわけです。,思いもせずにその言葉にであったわけです。,91.66666666666666,0.3349151749202642,0.8408272862434387,0.8370569944381714,0.8446317315101624
彼女はいつも自分のことでいっぱいだ。,彼女はいつも自分のことでいっぱいだ。,彼女はいつも自分のことでいっぱいだ。,100.0,1.0,1.0,1.0,1.0
彼は正悪の区別がつかない。,彼は正しいことと悪いことの判断がつかない。,彼は悪いことを言うことができない。,91.66666666666666,0.2898641349288097,0.8334739208221436,0.8562955856323242,0.8118371963500977
もし来られたら来なさい。,もし来られたら来なさい。,もし来られたら来なさい。,100.0,1.0,1.0,1.0,1.0
彼はほとんど歯が無かった。,彼はほとんど歯が無かった。,彼はほとんど歯が無かった。,100.0,1.0,1.0,1.0,1.0
君は夜更かししない方がよい。,あなたは夜ずっと起きていない方がよい。,あなたは夜遅い時間まで起きない方がよい。,91.66666666666666,0.5425486407251953,0.89570152759552,0.877819299697876,0.9143275022506714
さて別の問題に入ります。,さて別の問題に入ります。,さて別の問題に入ります。,100.0,1.0,1.0,1.0,1.0
隣の家には誰が住んでいるのか。,横の家には誰が住んでいるのか。,横の家には誰が住んでいるのか。,100.0,0.8890097654027757,1.0000001192092896,1.0000001192092896,1.0000001192092896
私はよく映画を見に行く。,私はよく映画を見に行く。,私はよく映画を見に行く。,100.0,1.0,1.0,1.0,1.0
乗る列車を間違えたらしい。,乗る列車を間違ったらしい。,乗る列車を間違ったらしい。,100.0,0.8337529180751805,0.9999999403953552,0.9999999403953552,0.9999999403953552
彼女はラジオを消した。,彼女はラジオを消した。,彼女はラジオを消した。,100.0,1.0,1.0,1.0,1.0
私は彼と同数の本をもっている。,私は彼と同じ数の本持っている。,私は彼と同数の本を持っている。,91.66666666666666,0.5660216224646276,0.9413053393363952,0.937773585319519,0.9448637962341307
彼は時間のことは何も言わなかった。,彼は時間のことは何も言わなかった。,彼は時間のことは何も言わなかった。,100.0,1.0,1.0,1.0,1.0
山本君も私の友人の一人です。,山本あなたも私の友達の一人です。,山本君も私の友達の一人です。,91.66666666666666,0.6783686168526631,0.9338706135749816,0.9511780738830566,0.9171817302703856
色盲です。,色が分かりません。,色がない状態です。,91.66666666666666,0.3110504215645265,0.7384719252586365,0.7486212849617004,0.728594183921814
パーティーは彼のスピーチで始まった。,パーティーは彼の発表で始まった。,パーティーは彼の話で始まった。,91.66666666666666,0.6526220818377341,0.9488400220870972,0.9565181732177734,0.9412840008735656
彼の話し方に私達はみな感銘を受けた。,彼の話し方に私たちはみんな感動した。,彼の話し方に私たちはみんな感動した。,100.0,0.8890097654027757,1.000000238418579,1.000000238418579,1.000000238418579
それでは、またの機会ということに。,それでは、またの機会と言うことに。,それでは、またの機会と言うことに。,100.0,0.8751733190429475,1.0000004768371582,1.0000004768371582,1.0000004768371582
どうやらひどい風邪にかかったようだ。,どうやらひどい風邪にかかったようだ。,どうやらひどい風邪にかかったようだ。,100.0,1.0,1.0,1.0,1.0
私は急いで服を着た。,私は急いで服を着た。,私は急いで服を着た。,100.0,1.0,1.0,1.0,1.0
試験までにたった一週間しか残っていない。,試験までにたった１週間しか残っていない。,試験までにちょうど１週間しか残っていない。,91.66666666666666,0.6759531227215545,0.9557114839553832,0.9468799829483032,0.9647093415260316
私のペンは古い。新しいものが欲しい。,私のペンは古い。新しいものが欲しい。,私のペンは古い。新しいものが欲しい。,100.0,1.0,1.0,1.0,1.0
私が彼に会ったのは昨日でした。,私が彼に会ったのは昨日でした。,私が彼に会ったのは昨日でした。,100.0,1.0,1.0,1.0,1.0
私は昨日、ここへついた。,私は昨日、ここへついた。,私は昨日、ここへついた。,100.0,1.0,1.0,1.0,1.0
すぐ泳げるようになります。,すぐ泳ぐことができるようになります。,すぐ泳ぐことができるようになります。,100.0,0.8668778997501817,1.0000001192092896,1.0000001192092896,1.0000001192092896
私はそのテニスクラブに所属しています。,私はそのテニスクラブに入っています。,私はそのテニスクラブに入っています。,100.0,0.8751733190429475,1.0000001192092896,1.0000001192092896,1.0000001192092896
ジョンと私は古くからの友達です。,ジョンと私は昔からの友達です。,ジョンと私は昔の友達です。,91.66666666666666,0.6757997430846016,0.988764762878418,0.988764762878418,0.988764762878418
明日は店が閉まっています。,明日は店が閉じられています。,明日は店が閉じています。,91.66666666666666,0.6757997430846016,0.9586877822875975,0.9691426753997804,0.948456048965454
何が欲しいか言ってごらん。,何が欲しいか言って見て。,何が欲しいか言ってみよう。,91.66666666666666,0.5648427586489798,0.9446969032287598,0.9446969032287598,0.9446969032287598
私は君と一緒に行きたい。,私はあなたと一緒に行きたい。,私はあなたと一緒に行きたい。,100.0,0.8574039191604413,1.0000003576278689,1.0000003576278689,1.0000003576278689
何かスポーツをしますか。,何かスポーツをしますか。,何かスポーツをしますか。,100.0,1.0,1.0,1.0,1.0
これらの問題は彼らにとっては重要だ。,これらの問題は彼らにとっては重要だ。,これらの問題は彼らにとっては重要だ。,100.0,1.0,1.0,1.0,1.0
彼は女を見る目がない。,彼は女を見る目がない。,彼は女を見る目がない。,100.0,1.0,1.0,1.0,1.0
その町には高い建物がたくさんある。,その町には高い建物がたくさんある。,その町には高い建物がたくさんある。,100.0,1.0,1.0,1.0,1.0
家からその塔が見える。,家からその高い建物が見える。,家からその高い建物を見ることができる。,91.66666666666666,0.4913270548144421,0.9159415364265442,0.9079307317733764,0.9240949153900146
彼が出ていく音が聞こえた。,彼が出ていく音が聞こえた。,彼が出ていく音が聞こえた。,100.0,1.0,1.0,1.0,1.0
私は彼女に読むための漫画の本をあげた。,私は彼女に読むための漫画の本をあげた。,私は彼女に読むための漫画の本をあげた。,100.0,1.0,1.0,1.0,1.0
彼女はかつて私達の会社で働いていた。,彼女はかつて私たちの会社で働いていた。,彼女はかつて私たちの会社で働いていた。,100.0,0.8890097654027757,1.000000238418579,1.000000238418579,1.000000238418579
